,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Outlet_Sales,High,Medium,Small,Tier 1,Tier 2,Tier 3
315,FDM57,11.65,1,0.076158144,7,82.9908,2,2009,2,,0,1,0,0,0,1
316,FDA58,9.395,0,0.104338095,7,236.8932,7,2007,1,,0,1,0,0,1,0
317,FDK56,9.695,0,0.129998012,4,185.1898,8,1997,1,,0,0,1,1,0,0
318,FDP52,18.7,1,0.0,8,231.201,6,2002,1,,0,1,0,0,1,0
319,FDW20,20.75,0,0.024247803,4,123.973,2,2009,2,,0,1,0,0,0,1
320,FDS52,8.89,0,0.005483027,8,100.4016,1,1999,1,,0,1,0,1,0,0
321,NCT29,12.6,0,0.064371885,10,119.8414,2,2009,2,,0,1,0,0,0,1
322,NCL54,12.6,0,0.082684949,5,176.6054,4,1987,1,,1,0,0,0,0,1
323,FDC05,13.1,1,0.098984923,8,198.2768,6,2002,1,,0,1,0,0,1,0
324,FDF34,9.3,1,0.014016743,7,196.8084,9,2004,1,,0,0,1,0,1,0
325,FDP03,17.6,1,0.060880827,3,124.4388,5,1985,4,,0,1,0,0,0,1
326,FDD32,17.7,1,0.068511767,4,83.2276,3,1998,3,,0,1,0,0,0,1
327,FDZ10,17.85,0,0.0,7,127.502,6,2002,1,,0,1,0,0,1,0
328,FDZ40,8.935,0,0.04017515,8,54.1298,9,2004,1,,0,0,1,0,1,0
329,FDD51,11.15,0,0.120441348,1,43.7744,2,2009,2,,0,1,0,0,0,1
330,NCY30,17.6,0,0.045440803,5,179.5976,10,1985,3,,0,0,1,1,0,0
331,FDP58,11.1,0,0.135906738,7,217.9482,7,2007,1,,0,1,0,0,1,0
332,FDV49,10.0,0,0.025973288,12,264.3226,7,2007,1,,0,1,0,0,1,0
333,FDY24,17.6,1,0.23372937,6,52.4298,10,1985,3,,0,0,1,1,0,0
334,NCO55,12.8,0,0.091552173,15,107.1938,7,2007,1,,0,1,0,0,1,0
335,FDR13,9.895,1,0.028883289,12,116.6492,7,2007,1,,0,1,0,0,1,0
336,FDS51,13.35,0,0.03236252,3,62.0194,7,2007,1,,0,1,0,0,1,0
337,FDP26,7.785,0,0.139835844,1,104.7306,6,2002,1,,0,1,0,0,1,0
338,NCB54,17.6,0,0.049810328,10,129.2336,5,1985,4,,0,1,0,0,0,1
339,FDF32,16.35,0,0.068466049,4,197.1426,7,2007,1,,0,1,0,0,1,0
340,FDN31,11.5,0,0.073178424,4,189.153,2,2009,2,,0,1,0,0,0,1
341,DRM48,15.2,0,0.113535259,2,36.0848,7,2007,1,,0,1,0,0,1,0
342,FDN20,19.35,0,0.026222599,4,169.0474,1,1999,1,,0,1,0,1,0,0
343,DRL01,19.5,1,0.0,2,233.1958,8,1997,1,,0,0,1,1,0,0
344,FDV56,16.1,1,0.01361686,4,107.2596,1,1999,1,,0,1,0,1,0,0
345,DRH13,17.6,0,0.023770288,2,107.728,5,1985,4,,0,1,0,0,0,1
346,FDA03,18.5,1,0.045720935,1,145.6102,7,2007,1,,0,1,0,0,1,0
347,FDF47,17.6,0,0.097145513,14,223.8746,5,1985,4,,0,1,0,0,0,1
348,FDX32,15.1,1,0.099858247,4,146.4786,8,1997,1,,0,0,1,1,0,0
349,FDX57,17.25,1,0.047339698,7,96.5068,1,1999,1,,0,1,0,1,0,0
350,NCA30,19.0,0,0.129596025,5,190.5872,6,2002,1,,0,1,0,0,1,0
351,FDO49,10.6,1,0.033024663,9,49.3008,4,1987,1,,1,0,0,0,0,1
352,FDL04,17.6,0,0.195963464,8,105.1622,10,1985,3,,0,0,1,1,0,0
353,DRM48,15.2,0,0.112875322,2,37.2848,9,2004,1,,0,0,1,0,1,0
354,FDR16,5.845,1,0.104930609,8,212.3218,4,1987,1,,1,0,0,0,0,1
355,NCC19,6.57,0,0.097275225,5,192.682,2,2009,2,,0,1,0,0,0,1
356,NCE42,21.1,0,0.010623794,5,235.4958,6,2002,1,,0,1,0,0,1,0
357,FDY24,4.88,1,0.134248297,6,54.9298,7,2007,1,,0,1,0,0,1,0
358,FDH19,19.35,0,0.033139916,3,175.4738,1,1999,1,,0,1,0,1,0,0
359,FDJ46,11.1,0,0.044786137,7,173.4054,4,1987,1,,1,0,0,0,0,1
360,FDN45,19.35,0,0.197679823,7,224.6088,3,1998,3,,0,1,0,0,0,1
361,FDY08,9.395,1,0.171042873,4,139.9838,9,2004,1,,0,0,1,0,1,0
362,FDZ37,8.1,1,0.019764765,12,86.6198,9,2004,1,,0,0,1,0,1,0
363,NCT30,9.1,0,0.080455726,5,47.3718,6,2002,1,,0,1,0,0,1,0
364,DRY23,9.395,1,0.109540783,2,41.9112,2,2009,2,,0,1,0,0,0,1
365,NCZ30,6.59,0,0.026291649,5,121.7098,2,2009,2,,0,1,0,0,0,1
366,FDC44,15.6,0,0.173299972,4,113.3518,2,2009,2,,0,1,0,0,0,1
367,FDB45,20.85,0,0.021325759,4,104.6306,9,2004,1,,0,0,1,0,1,0
368,FDY04,17.7,1,0.042441097,8,163.221,4,1987,1,,1,0,0,0,0,1
369,FDM27,12.35,1,0.0,3,158.8946,8,1997,1,,0,0,1,1,0,0
370,FDZ43,11.0,1,0.057381292,4,241.2512,7,2007,1,,0,1,0,0,1,0
371,FDT39,17.6,1,0.017277445,3,150.7366,10,1985,3,,0,0,1,1,0,0
372,NCC06,17.6,0,0.047249645,5,126.7336,10,1985,3,,0,0,1,1,0,0
373,FDL15,17.6,0,0.046408928,3,153.5682,5,1985,4,,0,1,0,0,0,1
374,FDL57,15.1,1,0.067456225,7,257.5304,7,2007,1,,0,1,0,0,1,0
375,FDU08,10.3,0,0.027315417,4,98.7042,8,1997,1,,0,0,1,1,0,0
376,FDK40,7.035,0,0.021972988,8,264.091,7,2007,1,,0,1,0,0,1,0
377,FDQ12,12.65,0,0.059270332,6,229.101,3,1998,3,,0,1,0,0,0,1
378,FDS48,15.15,0,0.027936385,6,151.1708,7,2007,1,,0,1,0,0,1,0
379,FDP09,19.75,0,0.033958586,7,212.0902,6,2002,1,,0,1,0,0,1,0
380,FDW21,5.34,1,0.005973153,7,99.0358,1,1999,1,,0,1,0,1,0,0
381,FDY25,12.0,0,0.033968012,12,181.0976,9,2004,1,,0,0,1,0,1,0
382,DRE13,6.28,0,0.027861814,2,85.5198,7,2007,1,,0,1,0,0,1,0
383,FDV43,17.6,0,0.134564284,4,42.7086,10,1985,3,,0,0,1,1,0,0
384,FDD22,10.0,0,0.099851786,7,111.7544,6,2002,1,,0,1,0,0,1,0
385,FDM46,17.6,0,0.280083047,7,92.712,10,1985,3,,0,0,1,1,0,0
386,NCO30,19.5,0,0.026320247,5,184.9608,3,1998,3,,0,1,0,0,0,1
387,FDM25,10.695,1,0.060665739,9,173.7712,8,1997,1,,0,0,1,1,0,0
388,NCN41,17.0,0,0.052290474,10,122.873,1,1999,1,,0,1,0,1,0,0
389,FDU24,6.78,1,0.140447292,6,93.312,6,2002,1,,0,1,0,0,1,0
390,FDZ50,12.8,1,0.079076331,1,183.7608,8,1997,1,,0,0,1,1,0,0
391,FDP45,15.7,1,0.030599358,7,251.4724,4,1987,1,,1,0,0,0,0,1
392,NCM54,17.7,0,0.051042366,5,126.1678,6,2002,1,,0,1,0,0,1,0
393,FDW10,17.6,0,0.123745045,7,175.337,10,1985,3,,0,0,1,1,0,0
394,FDP20,19.85,0,0.04592756,4,127.902,7,2007,1,,0,1,0,0,1,0
395,FDK32,16.25,1,0.048975573,4,151.0682,8,1997,1,,0,0,1,1,0,0
396,FDN52,9.395,1,0.13177444,8,87.7198,1,1999,1,,0,1,0,1,0,0
397,FDM58,16.85,1,0.0,7,111.0544,6,2002,1,,0,1,0,0,1,0
398,FDZ46,17.6,0,0.068788985,7,110.8228,5,1985,4,,0,1,0,0,0,1
399,NCA18,10.1,0,0.05630601,5,117.1492,2,2009,2,,0,1,0,0,0,1
400,FDD35,12.15,0,0.025864429,14,121.844,8,1997,1,,0,0,1,1,0,0
401,NCK31,10.895,0,0.02704266,15,49.4666,9,2004,1,,0,0,1,0,1,0
402,FDI40,17.6,1,0.124994714,8,100.5358,5,1985,4,,0,1,0,0,0,1
403,FDT50,17.6,1,0.189512493,1,97.7752,10,1985,3,,0,0,1,1,0,0
404,NCT06,17.1,0,0.038737554,5,164.7842,8,1997,1,,0,0,1,1,0,0
405,FDT31,19.75,0,0.012445941,4,187.8872,9,2004,1,,0,0,1,0,1,0
406,FDT45,15.85,0,0.05740255,7,53.0956,1,1999,1,,0,1,0,1,0,0
407,FDT13,14.85,0,0.018609305,12,187.1214,6,2002,1,,0,1,0,0,1,0
408,FDO50,16.25,0,0.078327268,12,90.9804,6,2002,1,,0,1,0,0,1,0
409,NCU18,15.1,0,0.093464804,5,140.8496,3,1998,3,,0,1,0,0,0,1
410,NCR54,16.35,0,0.090702992,5,195.111,1,1999,1,,0,1,0,1,0,0
411,NCO18,13.15,0,0.024751688,5,178.2686,2,2009,2,,0,1,0,0,0,1
412,FDU09,7.71,1,0.0667322,7,56.2956,6,2002,1,,0,1,0,0,1,0
413,FDT13,14.85,0,0.018647294,12,187.5214,2,2009,2,,0,1,0,0,0,1
414,FDE09,8.775,0,0.021603383,4,112.2228,8,1997,1,,0,0,1,1,0,0
415,NCK53,17.6,0,0.065799906,10,101.1042,10,1985,3,,0,0,1,1,0,0
416,FDG45,8.1,0,0.0,4,213.2902,1,1999,1,,0,1,0,1,0,0
417,DRH15,8.775,0,0.109890489,1,45.0428,9,2004,1,,0,0,1,0,1,0
418,FDO21,17.6,1,0.017093789,7,224.0404,10,1985,3,,0,0,1,1,0,0
419,FDD14,17.6,0,0.16898615,12,184.2266,5,1985,4,,0,1,0,0,0,1
420,FDC09,15.5,1,0.026302004,4,102.7332,8,1997,1,,0,0,1,1,0,0
421,FDH45,17.6,1,0.105155137,4,43.2796,5,1985,4,,0,1,0,0,0,1
422,FDV32,7.785,0,0.088708388,4,65.051,8,1997,1,,0,0,1,1,0,0
423,FDG12,6.635,1,0.00632491,6,119.1098,9,2004,1,,0,0,1,0,1,0
424,FDS32,17.75,1,0.029629236,4,140.1838,4,1987,1,,1,0,0,0,0,1
425,NCL55,12.15,0,0.064924087,15,251.204,2,2009,2,,0,1,0,0,0,1
426,DRE01,10.1,0,0.167123591,2,243.5512,9,2004,1,,0,0,1,0,1,0
427,DRE15,13.35,0,0.017813048,1,77.0012,1,1999,1,,0,1,0,1,0,0
428,NCL42,18.85,0,0.04045348,5,247.0144,6,2002,1,,0,1,0,0,1,0
429,FDP31,21.1,1,0.161370557,4,64.0168,4,1987,1,,1,0,0,0,0,1
430,FDN33,6.305,1,0.123617286,7,93.5436,2,2009,2,,0,1,0,0,0,1
431,FDZ59,6.63,1,0.104021582,6,164.85,8,1997,1,,0,0,1,1,0,0
432,FDE45,12.1,0,0.067549872,4,178.3002,3,1998,3,,0,1,0,0,0,1
433,FDJ07,7.26,0,0.01441152,3,118.415,4,1987,1,,1,0,0,0,0,1
434,FDQ45,9.5,1,0.010961524,7,184.4608,2,2009,2,,0,1,0,0,0,1
435,FDM33,17.6,0,0.087294906,7,219.1798,5,1985,4,,0,1,0,0,0,1
436,FDO15,16.75,1,0.014338639,3,75.7038,3,1998,3,,0,1,0,0,0,1
437,FDM46,7.365,0,0.159834724,7,92.512,4,1987,1,,1,0,0,0,0,1
438,FDR03,15.7,1,0.008753653,3,205.698,6,2002,1,,0,1,0,0,1,0
439,FDY49,17.2,1,0.012061003,12,166.4184,2,2009,2,,0,1,0,0,0,1
440,FDQ60,6.195,1,0.109596256,6,118.8098,6,2002,1,,0,1,0,0,1,0
441,FDW10,21.2,0,0.0,7,176.137,1,1999,1,,0,1,0,1,0,0
442,FDO51,6.785,1,0.042047755,3,44.6112,1,1999,1,,0,1,0,1,0,0
443,FDJ40,13.6,1,0.049791265,8,108.7912,2,2009,2,,0,1,0,0,0,1
444,FDS20,8.85,0,0.054086343,4,182.2292,2,2009,2,,0,1,0,0,0,1
445,FDU45,15.6,1,0.035476594,7,112.4518,4,1987,1,,1,0,0,0,0,1
446,FDV02,16.75,0,0.060534179,1,169.4106,9,2004,1,,0,0,1,0,1,0
447,FDN09,14.15,0,0.034874689,7,242.2828,8,1997,1,,0,0,1,1,0,0
448,NCM55,17.6,0,0.066403009,15,186.6924,5,1985,4,,0,1,0,0,0,1
449,FDN23,6.575,1,0.075815345,13,144.6444,2,2009,2,,0,1,0,0,0,1
450,FDY31,5.98,0,0.072915282,4,145.1418,3,1998,3,,0,1,0,0,0,1
451,FDW03,5.63,1,0.041077066,3,106.5306,3,1998,3,,0,1,0,0,0,1
452,FDD14,20.7,0,0.169808455,12,183.4266,8,1997,1,,0,0,1,1,0,0
453,FDV23,11.0,0,0.106435421,13,125.7046,7,2007,1,,0,1,0,0,1,0
454,DRI03,6.03,0,0.022749737,1,175.7028,6,2002,1,,0,1,0,0,1,0
455,FDN13,18.6,0,0.152029528,9,99.3358,9,2004,1,,0,0,1,0,1,0
456,FDF45,17.6,1,0.01214561,4,59.7904,5,1985,4,,0,1,0,0,0,1
457,FDU46,10.3,1,0.011124197,7,87.454,9,2004,1,,0,0,1,0,1,0
458,FDB57,20.25,1,0.018834342,4,222.3772,1,1999,1,,0,1,0,1,0,0
459,FDV12,16.7,1,0.0,6,99.6384,1,1999,1,,0,1,0,1,0,0
460,FDQ58,7.315,0,0.015289106,7,151.134,4,1987,1,,1,0,0,0,0,1
461,NCA18,10.1,0,0.056394771,5,115.9492,7,2007,1,,0,1,0,0,1,0
462,FDH52,9.42,1,0.0,8,61.3194,1,1999,1,,0,1,0,1,0,0
463,FDM24,6.135,1,0.079650513,6,150.1366,2,2009,2,,0,1,0,0,0,1
464,NCP43,17.6,0,0.030359318,15,181.166,5,1985,4,,0,1,0,0,0,1
465,NCO18,17.6,0,0.04316119,5,176.4686,10,1985,3,,0,0,1,1,0,0
466,FDM32,20.5,0,0.020721583,4,91.183,7,2007,1,,0,1,0,0,1,0
467,NCL07,13.85,0,0.031515822,15,37.948,7,2007,1,,0,1,0,0,1,0
468,FDK03,12.6,1,0.073858923,1,253.2356,4,1987,1,,1,0,0,0,0,1
469,FDP59,20.85,1,0.056785107,13,102.2648,7,2007,1,,0,1,0,0,1,0
470,FDQ24,15.7,0,0.0,6,250.6724,1,1999,1,,0,1,0,1,0,0
471,FDQ16,19.7,0,0.041908424,8,109.5912,2,2009,2,,0,1,0,0,0,1
472,FDU44,12.15,1,0.058377105,4,160.6552,4,1987,1,,1,0,0,0,0,1
473,FDH28,15.85,1,0.184169331,8,38.6506,3,1998,3,,0,1,0,0,0,1
474,FDV28,17.6,1,0.279663801,8,35.6558,10,1985,3,,0,0,1,1,0,0
475,FDM22,14.0,1,0.042042857,7,53.864,6,2002,1,,0,1,0,0,1,0
476,FDR56,15.5,1,0.100765839,4,196.0768,8,1997,1,,0,0,1,1,0,0
477,FDV39,11.3,0,0.007291207,3,196.8426,1,1999,1,,0,1,0,1,0,0
478,FDU37,17.6,1,0.182980378,12,80.496,10,1985,3,,0,0,1,1,0,0
479,FDQ11,5.695,1,0.0,13,256.4988,3,1998,3,,0,1,0,0,0,1
480,FDX02,16.0,0,0.057175809,1,223.5404,6,2002,1,,0,1,0,0,1,0
481,NCS42,8.6,0,0.06969924,5,92.6146,2,2009,2,,0,1,0,0,0,1
482,FDY57,17.6,1,0.120667057,7,94.6752,5,1985,4,,0,1,0,0,0,1
483,FDB21,7.475,0,0.148751515,4,241.8854,1,1999,1,,0,1,0,1,0,0
484,FDE28,9.5,1,0.133296733,8,229.8668,7,2007,1,,0,1,0,0,1,0
485,FDQ55,13.65,1,0.013111823,4,113.2834,7,2007,1,,0,1,0,0,1,0
486,FDA48,12.1,0,0.115052659,6,222.6114,1,1999,1,,0,1,0,1,0,0
487,FDZ19,6.425,0,0.093644428,4,174.3712,6,2002,1,,0,1,0,0,1,0
488,NCC43,7.39,0,0.092971061,5,252.4066,6,2002,1,,0,1,0,0,1,0
489,NCV18,6.775,0,0.105245865,5,81.925,8,1997,1,,0,0,1,1,0,0
490,NCA42,6.965,0,0.028664878,5,159.0604,2,2009,2,,0,1,0,0,0,1
491,FDY45,17.5,0,0.026142114,7,256.3356,8,1997,1,,0,0,1,1,0,0
492,NCC30,16.6,0,0.027635129,5,178.8344,6,2002,1,,0,1,0,0,1,0
493,FDM57,11.65,1,0.075786047,7,85.3908,4,1987,1,,1,0,0,0,0,1
494,FDL09,19.6,1,0.214306131,7,166.7816,3,1998,3,,0,1,0,0,0,1
495,FDB09,17.6,0,0.057118149,4,124.8046,5,1985,4,,0,1,0,0,0,1
496,FDT44,16.6,0,0.102967068,4,118.8466,9,2004,1,,0,0,1,0,1,0
497,NCT06,17.6,0,0.038549965,5,164.2842,5,1985,4,,0,1,0,0,0,1
498,FDX26,17.7,0,0.087945039,1,183.3292,1,1999,1,,0,1,0,1,0,0
499,FDK32,16.25,1,0.048934817,4,153.0682,4,1987,1,,1,0,0,0,0,1
500,DRA12,11.6,0,0.040945898,2,142.9154,8,1997,1,,0,0,1,1,0,0
501,FDO46,9.6,1,0.023788808,7,187.8872,3,1998,3,,0,1,0,0,0,1
502,FDE52,10.395,1,0.029861927,1,86.6514,4,1987,1,,1,0,0,0,0,1
503,NCH42,6.86,0,0.036611419,5,230.201,6,2002,1,,0,1,0,0,1,0
504,FDV08,7.35,0,0.028589521,4,42.0454,9,2004,1,,0,0,1,0,1,0
505,FDB47,8.8,0,0.071720362,7,210.6612,2,2009,2,,0,1,0,0,0,1
506,FDC28,7.905,0,0.09203683,8,110.5254,3,1998,3,,0,1,0,0,0,1
507,FDD22,10.0,0,0.099649694,7,113.7544,8,1997,1,,0,0,1,1,0,0
508,FDS07,17.6,0,0.099274751,4,115.2518,5,1985,4,,0,1,0,0,0,1
509,DRI13,15.35,0,0.020368186,2,216.9508,6,2002,1,,0,1,0,0,1,0
510,FDG32,19.85,0,0.176712457,4,222.9772,2,2009,2,,0,1,0,0,0,1
511,FDU14,17.75,0,0.034949223,1,250.275,7,2007,1,,0,1,0,0,1,0
512,FDD28,17.6,0,0.093315935,8,58.7904,10,1985,3,,0,0,1,1,0,0
513,NCP41,16.6,0,0.0163024,10,109.5596,7,2007,1,,0,1,0,0,1,0
514,FDS08,5.735,0,0.05704978,4,175.037,1,1999,1,,0,1,0,1,0,0
515,FDX47,6.55,1,0.034674522,13,157.5288,6,2002,1,,0,1,0,0,1,0
516,FDC53,17.6,0,0.015470159,8,100.4384,10,1985,3,,0,0,1,1,0,0
517,FDQ19,7.35,1,0.014362412,4,241.1512,9,2004,1,,0,0,1,0,1,0
518,FDL14,8.115,1,0.032224086,12,154.8972,6,2002,1,,0,1,0,0,1,0
519,FDM33,17.6,0,0.153585858,7,221.1798,10,1985,3,,0,0,1,1,0,0
520,FDA51,8.05,1,0.165013572,1,113.2518,6,2002,1,,0,1,0,0,1,0
521,FDZ27,7.935,0,0.017226149,1,48.635,2,2009,2,,0,1,0,0,0,1
522,FDT04,17.25,0,0.107041738,8,41.2822,8,1997,1,,0,0,1,1,0,0
523,DRC13,8.26,1,0.03249201,2,124.773,1,1999,1,,0,1,0,1,0,0
524,FDR16,17.6,1,0.104509448,8,214.7218,5,1985,4,,0,1,0,0,0,1
525,FDQ03,17.6,1,0.077636468,3,236.2248,5,1985,4,,0,1,0,0,0,1
526,FDE38,6.52,0,0.044598726,12,167.7842,9,2004,1,,0,0,1,0,1,0
527,DRH23,17.6,0,0.169493477,11,57.0614,5,1985,4,,0,1,0,0,0,1
528,FDT11,17.6,1,0.051427223,13,187.7556,10,1985,3,,0,0,1,1,0,0
529,FDD09,13.5,0,0.021492339,4,179.6976,9,2004,1,,0,0,1,0,1,0
530,FDR40,9.1,1,0.0,8,81.9618,6,2002,1,,0,1,0,0,1,0
531,FDX07,19.2,1,0.02304845,4,183.495,7,2007,1,,0,1,0,0,1,0
532,FDR07,21.35,0,0.077729209,4,97.0094,9,2004,1,,0,0,1,0,1,0
533,FDA51,8.05,1,0.165611092,1,114.2518,7,2007,1,,0,1,0,0,1,0
534,FDT59,17.6,0,0.027858864,13,230.2668,10,1985,3,,0,0,1,1,0,0
535,FDF20,12.85,0,0.033408076,4,195.0768,7,2007,1,,0,1,0,0,1,0
536,FDR13,9.895,1,0.028779079,12,114.8492,6,2002,1,,0,1,0,0,1,0
537,FDY26,20.6,1,0.030557961,1,210.2244,1,1999,1,,0,1,0,1,0,0
538,FDW04,8.985,1,0.058154195,8,129.831,7,2007,1,,0,1,0,0,1,0
539,FDK52,18.25,0,0.079666936,8,226.9062,7,2007,1,,0,1,0,0,1,0
540,FDN60,15.1,0,0.095306027,6,157.1604,1,1999,1,,0,1,0,1,0,0
541,FDM09,17.6,1,0.150455041,7,170.879,10,1985,3,,0,0,1,1,0,0
542,FDP46,15.35,0,0.074731622,7,87.883,1,1999,1,,0,1,0,1,0,0
543,FDB50,17.6,0,0.268966279,12,79.1986,10,1985,3,,0,0,1,1,0,0
544,NCQ29,12.0,0,0.104392185,10,258.8278,1,1999,1,,0,1,0,1,0,0
545,FDP16,17.6,0,0.039104567,8,245.3802,5,1985,4,,0,1,0,0,0,1
546,FDX33,9.195,1,0.117963418,7,161.1578,2,2009,2,,0,1,0,0,0,1
547,FDP07,18.2,0,0.0,4,195.411,3,1998,3,,0,1,0,0,0,1
548,FDN22,18.85,1,0.138305372,7,251.1724,8,1997,1,,0,0,1,1,0,0
549,FDF39,14.85,1,0.0,1,261.691,1,1999,1,,0,1,0,1,0,0
550,FDS21,19.85,1,0.020994235,7,60.7194,7,2007,1,,0,1,0,0,1,0
551,NCM42,6.13,0,0.028297924,5,107.1912,4,1987,1,,1,0,0,0,0,1
552,FDK50,17.6,0,0.049660306,12,163.4894,10,1985,3,,0,0,1,1,0,0
553,DRF13,17.6,0,0.029637145,2,146.9444,5,1985,4,,0,1,0,0,0,1
554,FDH35,18.25,0,0.06049406,14,163.9526,2,2009,2,,0,1,0,0,0,1
555,FDP60,17.35,0,0.056146632,6,99.5016,2,2009,2,,0,1,0,0,0,1
556,DRJ49,17.6,0,0.013925484,2,130.1652,5,1985,4,,0,1,0,0,0,1
557,NCT42,17.6,0,0.043574485,5,148.3392,10,1985,3,,0,0,1,1,0,0
558,FDE38,6.52,0,0.044676513,12,167.6842,1,1999,1,,0,1,0,1,0,0
559,FDI04,13.65,1,0.073025792,8,198.6426,1,1999,1,,0,1,0,1,0,0
560,NCH54,13.5,0,0.072816495,5,157.892,6,2002,1,,0,1,0,0,1,0
561,FDT56,16.0,1,0.115772125,4,58.9246,1,1999,1,,0,1,0,1,0,0
562,DRD15,10.6,0,0.057027285,1,232.3642,2,2009,2,,0,1,0,0,0,1
563,FDV58,20.85,0,0.0,7,193.8452,4,1987,1,,1,0,0,0,0,1
564,FDP21,7.42,1,0.025780862,7,187.0872,1,1999,1,,0,1,0,1,0,0
565,FDH05,14.35,1,0.090837986,8,232.7984,4,1987,1,,1,0,0,0,0,1
566,FDR10,17.6,0,0.009991275,7,161.5552,5,1985,4,,0,1,0,0,0,1
567,NCP06,20.7,0,0.039325397,5,149.4366,6,2002,1,,0,1,0,0,1,0
568,FDF33,7.97,0,0.02156897,16,106.4596,1,1999,1,,0,1,0,1,0,0
569,DRK37,5.0,0,0.0,2,188.353,4,1987,1,,1,0,0,0,0,1
570,DRH49,19.7,0,0.0,2,84.2592,6,2002,1,,0,1,0,0,1,0
571,FDT58,9.0,0,0.085883187,7,167.4816,4,1987,1,,1,0,0,0,0,1
572,FDD41,6.765,1,0.087615564,8,104.3306,2,2009,2,,0,1,0,0,0,1
573,FDP40,4.555,1,0.034497126,8,110.3544,2,2009,2,,0,1,0,0,0,1
574,FDM51,17.6,1,0.025800674,3,101.6674,5,1985,4,,0,1,0,0,0,1
575,FDO45,13.15,1,0.063525167,7,86.3856,3,1998,3,,0,1,0,0,0,1
576,FDW33,9.395,0,0.165907543,7,106.528,3,1998,3,,0,1,0,0,0,1
577,FDY24,4.88,1,0.0,6,54.1298,6,2002,1,,0,1,0,0,1,0
578,FDB10,10.0,0,0.112492619,7,237.559,3,1998,3,,0,1,0,0,0,1
579,FDM40,10.195,0,0.159906706,8,141.7154,9,2004,1,,0,0,1,0,1,0
580,NCI06,11.3,0,0.0479876,5,180.866,7,2007,1,,0,1,0,0,1,0
581,FDW12,17.6,1,0.062282301,6,143.5444,10,1985,3,,0,0,1,1,0,0
582,FDX48,17.6,1,0.03770442,6,154.8656,5,1985,4,,0,1,0,0,0,1
583,NCW05,17.6,0,0.147355554,10,107.0938,5,1985,4,,0,1,0,0,0,1
584,FDX27,20.7,1,0.114762583,1,95.1436,7,2007,1,,0,1,0,0,1,0
585,DRM37,15.35,0,0.09659331,2,198.2768,6,2002,1,,0,1,0,0,1,0
586,FDA38,5.44,0,0.025531593,1,241.5538,6,2002,1,,0,1,0,0,1,0
587,FDR36,6.715,1,0.121586376,6,40.0454,8,1997,1,,0,0,1,1,0,0
588,FDZ45,14.1,0,0.066875983,7,198.8084,8,1997,1,,0,0,1,1,0,0
589,FDG05,11.0,1,0.088344041,8,158.463,7,2007,1,,0,1,0,0,1,0
590,FDK28,5.695,0,0.065535324,8,258.5646,4,1987,1,,1,0,0,0,0,1
591,FDV47,17.1,0,0.054317483,13,85.7566,6,2002,1,,0,1,0,0,1,0
592,FDN21,18.6,0,0.077011493,7,160.5236,6,2002,1,,0,1,0,0,1,0
593,FDP20,17.6,0,0.045448081,4,127.202,5,1985,4,,0,1,0,0,0,1
594,FDI35,14.0,0,0.041374909,14,181.7634,6,2002,1,,0,1,0,0,1,0
595,DRY23,9.395,1,0.109005584,2,43.3112,4,1987,1,,1,0,0,0,0,1
596,FDA56,9.21,0,0.008814363,4,122.7414,7,2007,1,,0,1,0,0,1,0
597,FDB09,16.25,0,0.057348328,4,123.2046,4,1987,1,,1,0,0,0,0,1
598,NCO26,17.6,0,0.076483451,5,117.3492,5,1985,4,,0,1,0,0,0,1
599,FDQ49,20.2,1,0.039407615,9,156.563,2,2009,2,,0,1,0,0,0,1
600,FDI52,17.6,0,0.104171229,8,122.4072,5,1985,4,,0,1,0,0,0,1
601,FDZ44,17.6,0,0.03854151,4,117.4808,5,1985,4,,0,1,0,0,0,1
602,FDZ09,17.6,0,0.105306199,7,164.3868,2,2009,2,,0,1,0,0,0,1
603,FDY03,17.6,1,0.07624018,3,113.1202,1,1999,1,,0,1,0,1,0,0
604,NCG42,19.2,0,0.041461032,5,129.931,7,2007,1,,0,1,0,0,1,0
605,DRI13,17.6,0,0.020228528,2,218.0508,5,1985,4,,0,1,0,0,0,1
606,FDQ32,17.85,1,0.046569711,4,125.6388,4,1987,1,,1,0,0,0,0,1
607,FDW16,17.35,1,0.04146639,8,90.9804,9,2004,1,,0,0,1,0,1,0
608,FDU27,18.6,1,0.171476879,3,47.0376,8,1997,1,,0,0,1,1,0,0
609,FDR28,13.85,1,0.043345406,8,162.821,3,1998,3,,0,1,0,0,0,1
610,FDQ49,20.2,1,0.065692664,9,158.163,3,1998,3,,0,1,0,0,0,1
611,FDS37,7.655,0,0.031944868,12,116.1492,8,1997,1,,0,0,1,1,0,0
612,FDW26,11.8,1,0.107493292,1,220.4772,2,2009,2,,0,1,0,0,0,1
613,FDX12,18.2,1,0.026170661,6,241.1196,2,2009,2,,0,1,0,0,0,1
614,NCP06,20.7,0,0.039213146,5,150.7366,4,1987,1,,1,0,0,0,0,1
615,FDW45,18.0,0,0.065296399,7,145.2418,3,1998,3,,0,1,0,0,0,1
616,NCN30,16.35,0,0.017019624,5,94.541,1,1999,1,,0,1,0,1,0,0
617,FDN24,14.1,0,0.113443531,6,53.0956,1,1999,1,,0,1,0,1,0,0
